timestamp,algorithm_name,seed_set,seed_size,final_influence,final_influence_size,num_nodes,num_edges,experiment_result_row,execution_time,round,additional_info
2025-06-15T16:30:17.931574,MajorityCascade,"[123, 211, 481, 483, 484, 713, 730, 896, 947, 1079, 1083, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2069, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2987, 2991, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3900, 3969, 3982]",91,"[123, 211, 481, 483, 484, 713, 730, 860, 896, 947, 1079, 1083, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2069, 2079, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2963, 2987, 2991, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3732, 3900, 3969, 3982]",128,4039,88234,11,0.035056352615356445,3,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 10}"
2025-06-15T16:30:17.979495,MajorityCascade,"[123, 211, 481, 483, 484, 713, 730, 896, 947, 1079, 1083, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2069, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2987, 2991, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3900, 3969, 3982]",91,"[123, 211, 481, 483, 484, 713, 730, 860, 896, 947, 1079, 1083, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2069, 2079, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2963, 2987, 2991, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3732, 3900, 3969, 3982]",128,4039,88234,12,0.045973777770996094,3,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 11}"
2025-06-15T16:30:18.032179,MajorityCascade,"[107, 123, 211, 481, 483, 484, 713, 730, 896, 947, 1079, 1083, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2069, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2987, 2991, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3900, 3969, 3982]",92,"[107, 123, 211, 481, 483, 484, 713, 730, 860, 896, 904, 911, 918, 947, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2069, 2079, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2963, 2987, 2991, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3732, 3900, 3969, 3982]",157,4039,88234,13,0.0486297607421875,3,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 12}"
2025-06-15T16:30:18.072239,MajorityCascade,"[107, 123, 211, 481, 483, 484, 713, 730, 896, 947, 1028, 1079, 1083, 1191, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2069, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2987, 2991, 3004, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3900, 3969, 3982]",95,"[107, 123, 211, 481, 483, 484, 713, 730, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2069, 2079, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2963, 2987, 2991, 3004, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3732, 3900, 3969, 3982]",160,4039,88234,14,0.03707003593444824,3,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 13}"
2025-06-15T16:30:18.120079,MajorityCascade,"[107, 123, 211, 277, 481, 483, 484, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1191, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2020, 2069, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",101,"[107, 123, 211, 277, 481, 483, 484, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2020, 2069, 2079, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",188,4039,88234,15,0.04485774040222168,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 14}"
2025-06-15T16:30:18.176048,MajorityCascade,"[107, 123, 211, 277, 481, 483, 484, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1191, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2020, 2069, 2103, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",102,"[107, 123, 211, 277, 481, 483, 484, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2020, 2069, 2079, 2103, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",189,4039,88234,16,0.052922725677490234,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 15}"
2025-06-15T16:30:18.239949,MajorityCascade,"[107, 123, 211, 277, 348, 481, 483, 484, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1191, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2020, 2069, 2103, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2220, 2224, 2229, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",104,"[107, 123, 211, 277, 348, 358, 377, 379, 383, 386, 401, 443, 447, 453, 468, 481, 483, 484, 550, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2020, 2069, 2079, 2103, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2220, 2224, 2229, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",202,4039,88234,17,0.059888362884521484,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 16}"
2025-06-15T16:30:18.288983,MajorityCascade,"[107, 123, 211, 277, 348, 481, 483, 484, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1191, 1230, 1275, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2005, 2020, 2069, 2103, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2220, 2224, 2229, 2257, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",106,"[107, 123, 211, 277, 348, 358, 377, 379, 383, 386, 401, 443, 447, 453, 468, 481, 483, 484, 550, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2005, 2020, 2069, 2079, 2103, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2220, 2224, 2229, 2257, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",204,4039,88234,18,0.04603838920593262,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 17}"
2025-06-15T16:30:18.338831,MajorityCascade,"[107, 123, 211, 277, 348, 481, 483, 484, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1126, 1191, 1230, 1275, 1336, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2005, 2020, 2069, 2103, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2220, 2224, 2229, 2257, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3021, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",109,"[107, 123, 211, 277, 348, 358, 377, 379, 383, 386, 401, 443, 447, 453, 468, 481, 483, 484, 550, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1126, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1336, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2005, 2020, 2069, 2079, 2103, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2220, 2224, 2229, 2257, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3021, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",207,4039,88234,19,0.04690289497375488,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 18}"
2025-06-15T16:30:18.400953,MajorityCascade,"[107, 123, 211, 277, 348, 481, 483, 484, 525, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1126, 1191, 1230, 1275, 1336, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1456, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2005, 2020, 2069, 2103, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2220, 2224, 2229, 2257, 2292, 2313, 2320, 2323, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3021, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3900, 3969, 3980, 3982]",111,"[107, 123, 211, 277, 348, 358, 377, 379, 383, 386, 401, 443, 447, 453, 468, 481, 483, 484, 525, 550, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1126, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1336, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1456, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2005, 2020, 2069, 2079, 2103, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2220, 2224, 2229, 2257, 2269, 2292, 2313, 2320, 2323, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3021, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",209,4039,88234,20,0.05912208557128906,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 19}"
2025-06-15T16:30:18.455688,MajorityCascade,"[107, 123, 211, 277, 348, 481, 483, 484, 525, 713, 730, 800, 896, 947, 1028, 1079, 1083, 1126, 1191, 1230, 1275, 1336, 1341, 1383, 1388, 1390, 1398, 1425, 1427, 1456, 1551, 1598, 1610, 1620, 1637, 1683, 1684, 1714, 1729, 1813, 1827, 1861, 1888, 1912, 1926, 1941, 1959, 1970, 1993, 2005, 2020, 2069, 2103, 2140, 2143, 2152, 2161, 2169, 2173, 2206, 2214, 2220, 2224, 2229, 2257, 2292, 2313, 2320, 2323, 2324, 2334, 2361, 2381, 2404, 2434, 2446, 2501, 2543, 2576, 2579, 2615, 2616, 2617, 2629, 2636, 2660, 2749, 2799, 2849, 2850, 2863, 2887, 2913, 2987, 2991, 3004, 3021, 3084, 3108, 3114, 3247, 3288, 3304, 3325, 3366, 3397, 3434, 3610, 3633, 3643, 3900, 3969, 3980, 3982]",114,"[107, 123, 211, 277, 348, 358, 377, 379, 383, 386, 401, 443, 447, 453, 468, 481, 483, 484, 525, 550, 713, 730, 800, 851, 860, 896, 904, 911, 918, 947, 1028, 1065, 1079, 1083, 1096, 1119, 1126, 1145, 1176, 1191, 1206, 1224, 1230, 1233, 1262, 1270, 1275, 1276, 1326, 1336, 1341, 1383, 1386, 1388, 1390, 1394, 1395, 1398, 1425, 1427, 1430, 1456, 1466, 1551, 1558, 1560, 1581, 1598, 1610, 1620, 1637, 1683, 1684, 1690, 1714, 1729, 1755, 1797, 1813, 1827, 1834, 1854, 1861, 1888, 1912, 1926, 1941, 1959, 1967, 1970, 1993, 2005, 2020, 2069, 2079, 2103, 2140, 2143, 2152, 2161, 2169, 2173, 2195, 2206, 2214, 2220, 2224, 2229, 2257, 2269, 2292, 2313, 2320, 2323, 2324, 2334, 2361, 2380, 2381, 2382, 2388, 2404, 2422, 2434, 2441, 2446, 2456, 2457, 2470, 2501, 2541, 2543, 2569, 2576, 2579, 2596, 2615, 2616, 2617, 2629, 2636, 2660, 2704, 2722, 2740, 2749, 2788, 2799, 2814, 2842, 2849, 2850, 2857, 2863, 2887, 2913, 2963, 2987, 2991, 3004, 3006, 3021, 3031, 3071, 3084, 3108, 3114, 3125, 3134, 3183, 3230, 3235, 3247, 3268, 3282, 3288, 3304, 3325, 3366, 3397, 3407, 3408, 3434, 3610, 3633, 3643, 3732, 3900, 3969, 3980, 3982, 3983, 3984, 3987, 3996, 3999, 4001, 4005, 4006, 4008, 4010, 4012, 4015, 4022, 4024, 4028, 4029, 4032, 4034, 4035, 4036, 4037]",212,4039,88234,21,0.04977226257324219,4,"{""note"": ""Esecuzione Majority Cascade su facebook_combined.txt"", ""source_file"": ""./logs/cost2_CSG.csv"", ""source_row"": 20}"
